,block_num,fb_min,nfb_max,exist_high_priority,high_priority_account
29,13398310.0,1427043874.1755536,114082668870.0,1.0,"['0x1617c6f78c99937c8567656bd76d99d5a3baf1e1d1b2c69f282dc01db127d6dc', '0x3e68ba6a163fe8c7052af74dd0ab1078b88a8e88bd40a8f39b715ed7722d8c1c', '0xde28160282eae0b4a502e1e925c8d1ea4995499577d43991408133dac83cc0c1', '0x978813d5bd73f1d16ced7736ae12ffdd4b67bbf29d285535fcb1bcc4cdbd94cf', '0x954b6b300fa51b95247b17fcf4f59cf45ffb257632745aa9720dbf43a8605643', '0xc4587df9d9a224381dc7ef873bbe7b932b43fd2a6e8ef2626eddc43df6115224', '0xf9737d3c6d2e0ac35b1307253b42e2b0803cbf5ac6a733f40251da0b8e93145b', '0xa843b0d0dcbe280e7dc2d1c30acad9abb7aa0662479c9ec73d7529d5bcc4259a', '0xd9d4b4b3c749df13b17f925eb5e760c6f7a5320623035c6c7b37c61223c7a60d', '0xa7569c4bcf509526595b47a1c866aa98f253f54f94612a210e0cfb329c3eaf1c', '0x9795df7b408cef65a2479340e8f87e5e6f570c8ea98f18f5130c7c36b1d0fca7', '0xb9751098e5fb1a3c01c698bc0151e6529aea736a23b2416bfdcbe24969892845', '0xa6cad0ca0cee321c57df9204904ef4cc89f3d511f17425d56eb0572e820f3e18', '0xa6bdfadcab9d97cadb2992ff29f69699fb67122fef14ecfc51282c82f25b42f5', '0x00d06b63b4914886215bbb78f7451925dddf569d8a97d59b4bdb39532dd84724', '0x05612b1b2e176f50fdd96440e52e95e07a7593f4cdbec15db166e96911f626ce', '0x6cccb427c223870fab7205acd7cd7adb4ed1225e892647461ccbd891c82ebca5', '0x0e700170c1e658fb73bdb12e209291a9d62139c3ba1c7b986b854302f5430a04', '0x1b434d8403d25d8d56385b36bfc1efbccf1a1ba0728164cfb4ef923be37298a0', '0x0b140c3e5a4ed800d7b42bd9a6fd109e74bd6dc4a839f12ddd2e13a515915357', '0xfc2cbed35036b175040c79bde0ec993eb3469d64be4b42ab9b3a08deab59503b', '0xcc29d74521e360b5aa09c55f94b08c95016e9d57e1815b479b9bada7f2162fe9', '0xc811f87cb7112f510498e26bf0c1e3b2068f5a5538b2b62661f9eae1a3c20174', '0x3e0a60a2c01c5a57e27e61b50bf8a8bc59ebd9693be96f67337a631f6f4f3ba6', '0x19c7b292ddea9c59f84d357258717f7b2d841b232c6263da000459df94b58b79', '0x5445da45c2e2720001d05721de60004c433f8fffb348108ccfd9331361171c02', '0xe3a862ad3005c25c7d6664ad880ddcb2d39918504b55ac301d5e4d0c17227465', '0x9908cc033abd1e2a0f1be48b6412881cb89ee12e13444a9e14e3baea9541d4d3', '0xbb9eccbaa00543a08568da126127390b53faa3d410ae0c109dc231b00ec0765f', '0x7dd1d07ad84bc0e6a83f42c7fa2f2a2827d22fd1539b46b03472c94b76f6a04a', '0x156b373ece59242258d3a74d9e11cad7a9b4267e96bcecfbd258bf0abbeb16cb', '0xb79d85f2a6096e6ee511dfa9f99993f73818831e7778908160e322a1c8a9a29d', '0x4939e5a7e8695636522b27d20eeb238e82451fb7f71f74081f17dd6a1e41c132', '0x07fd0a8d214a16e080d5b97351da5f0909f187a2fed919e4b0272fdc9c5ec148', '0x047ca2f9f7e5dc7576049171bbae7fa7705898ebde045f14b3290efa6079f480', '0xb6e563fabfb95df5abd15beef3da8ebac58ca671d2aa72fcbe3ab53b09dd0d43', '0x33a2bb052c7eb8d8fbd0223ec65974b6999b5586083b1b76106025cf92e4a4cf', '0x746c7155064706ae7733a87b720953e00cac75bf17d6a6dfcb6d5f614aa4b881', '0x6eeca19cb8f21455c35507f4538773b27d35186048ef92e146c2da2c4ae95605', '0xd29b6c101969b4429032a1b2c95a394357581ea3c290520253a64a2a7e78c8b2', '0x646478a56d241dff716e5f2a02fd7312d4cb31e7e3a97691746397fdd3002ebb', '0xdafe6c72a6e019bfd93ed063b4f9f47951aff7e69f00e042c8668f2061298653', '0xd888d1b4e490d6b0a4af1a2fc533a8cfef09f9c754802a97c69dc3a0115fdae3', '0x1c50f5f4132226a06118aee02ac5e1382770ef4bae3c210a0a6ea69dc90563f2', '0xe7e9a45389addab1793652aca2027ba18476f1bd00046f53d0604c35c8fd415f', '0xaa0211554199d669d5bfa255fd6e72bee68bb72384d18100076c63a4b63d92cd', '0x686561a28f35a9d357e90096b9413b5be4650258033a0589e87f8548e5cfff97', '0x326cba6ab1ca1b2c4070cd3a755c014b25b6fe5d8290bf300dbe987a599e1780', '0xe1fa429d87d995cc762895110c98fd337c28c7c9ff1a3868dff2be08b74fbb8b', '0x71be0e07f24d7f6a7c13bcba265fae352f7924c45b60625039f891f3cfb33f10', '0xe6e84533c0ffccd4c45dad34f9e9d67dc4667ea6e01a3ccc69f06c395043e747', '0xbdd04cf614b6d2ed43b84ed0a51a963869347b035e2f865aaa5eb3366a926e83', '0xbf2ad61a98edcddeb62757ee78b5ee4449c3337565c820bc491c0d7f83acccc3', '0x71487804db644ac2ef60c5444f2cedec77e085b349b89c0d01f042df1dec2c64', '0xdc064b16cd124ba56de969e22af8a0f6d86ba8d8c50b807418519d19c9e915d9', '0x2d637e4cea6c8cba99143d14ddb84a741e44d67f26f8da165e8285ac970a63ed', '0x1be251067abed457c253b286d6ac0878ca7f0a593e36c8956452ec7f4f615a78', '0xe62f427d73d9d3a902f52299c180bb09ddcfde458c51fc009446c6c1c60dc2b9', '0xc34a00964ea483901f13b000a9ac667b163bd5b4d7043fc8b52e9bc38d22be46', '0xf5e84ab18ff35f57db46cfa65b762de462636c31f3843adbd359741ad95741ea', '0xbb0664d0ae06e27b33bdf0eb34ac67c4a3601de4fdf2a4fc9a15365ddf4f15b6', '0xe0866ce9148d35f303a977a1de4f7f78a83210b4a746fa4705ccfead42cf8051', '0xa81c02964b531ca995dc4bdd22fbee1d16735137e62e98f037b35f0578790181', '0x0b9b27f705a633b077ce95c2eb8a5df25591ac7b89f7f28cc5d82eee5004cc99', '0xdfd6ad03dba640a9f43cb4b97ee79ccdba1ad54e1221eda94f5bb517785ecd43', '0x2272999972cbfae2888d1aadbc2654670ee57bd893c82f8278e9a668164e2eb9', '0x36791e240de7cc671c932c8f4a15e509e6e2d730ed677130c35971779e6cf858', '0x871617d7632de1fa326a46bcf97b04807ccecdae2dfe7db03ab1818615939ae3', '0x8bc7170d50d98e81d676b4299f17e2854a7836ac3bc6bc805ec42ef579830576', '0x842eb3a1cc4a86bc8fcc4de976934c7077941e786797486e034733d581ae537b', '0x8816e763a6688b4e77543d2f4805f95f8dfbed9664a01cf69d6fc243f58f3f27', '0x756cbf8e0c7d532192d19d907df5d17ac179bf18813113765f1a9b85581d913c', '0xff2cd0897af04d02fbddc7a0ea9f6a5dcae52db4ffd53efbf4eb280109dad60c', '0x04c95de6074eb7d3e2c08d9c3ef3d6200bc786b3634ea16a55bc45fb1fba734a', '0x744b5dd45b5cf4acdffdc30138e5ddc59c6df706657dc725f9c6fc8b016932fe', '0x7db81f35fd5b4ec7d5ca8f6867ced8aa680d501aeceb34815d6e21af46cdc7aa', '0x9d24427626a79831283407b174cc1136fbe818ade991670360abec8d59899472', '0x67661a78247350b996e75a87119f565d8fc0d0d9ef33d726844174ffa603f24a', '0xc907074d5f2ed8360b118defc5d7de4d65b0257073e3b023f304441e061bf1ca', '0x997d9898b8cfcdb02cd216237395d8fd19685f10c7da0a05eb257c45f73ae823', '0x60ef5445b373e808f19cb75d9849f17a5be0d305ba9a68b1c71efea68e1225fe', '0x388096e5e39fdbd28569e36f7801d8d249b489963e2f7d0862f73adbe6993831', '0x717f3bd51a43a7c0af5a18dfa28e8029fa94818c6ee24d583c9262f30975e8f6', '0xd9a4d769ecb144b72ec1594be8db30732d86e5ccfdb5834a2dcd589c7ddd2e5d', '0x913c691f85189654ef9be4dc0d02565cfa0000c5bcd4f078268cd15dd3cde8c0', '0x0e22976119143c9bc2131b2359d93886be70fc0545efbd0e6aa44e28b9ed0df5', '0x653cc33c918b869b504cb63beabb96c66ce0871e5616e5bde85c6210244b4464', '0xed6bc2f2848976b7f7efb3e8f75d9dc5639a76115608865f85ac0b18483efa8e', '0x8d11a62858554faa10899eb18964ad2f181af9ba2c3c23c908e8a29644baf14c', '0xeae864b407131705d1895d03a913f6cb39b1c44200bc03378421cf474f38f90c', '0x3728e0ac7d633a60f465d33c127c41b8d2a3145187eccb702ae00fccef8aa485', '0x654cd1b7be3ba6cb36654c461745e9731de976a14bf67d8d099e66aba86d583c', '0x732e86bab607323e04e27d814517ddb1e77f9e2b546aa6c1d6c82fa35cd8b260', '0xdecb16d28cf2cd2621c6469df150a4dd1f73cca54890fa654489cbbc730a905d', '0x06f40c301c2ddbfd297c2e0278b2c1253d4ff81c37a32b9d00bcb01b04d61b28', '0x0e498b6b1fc190ec87e6dba24bda2c42c70dd53673e2389ff9529e4f986a75b1', '0x312dcf48ca7ac30970ed863fc25fb142ecfc49ebc5f3bfe7d4c3086da8bc3414', '0xfccce556806214b7ff8d6725004857496d8bc187322cf25e71b6e1baf53b4cf8', '0xcf976b48bccad5a97b5b1978e7b5c180e7df2577c21e6507adac9e23c100c85d', '0xe31caddff6d1cf739b6064dc9d213ca7eb957035e11036297b005b345bee0d33', '0x2a07801de3a56111981905aaa97995dca2d5848680d295599f80e1906318c01e', '0x4f32920456cb9287f8290adccfb6457ee1beb247a4aa5df39169cc113e633124', '0x4e9736822e31eb3054c74b9a1e5763bceac72a1a6ee3ec5973aa86cba69a0345', '0xf9cb0c15c6ffa2c6cc7ee91dd3a0f43c1ad9aa5e931fcd9fa02301529669d260', '0x872618411a4aef3bbf867c3191ff2387f6bbecdebd50bf049aeecb453858e8ae', '0x154d7960850435801313080c33c54f409c792519f20fd867bf59b4aa97a8bc99', '0x065e80451911e78335169326edc7612196b909dcb440e877026c2b1262e9fb46', '0x253f9c6e6e299b8e8e59d618b1da6f5a0acaad69880272aea8d5741ea9f03ce5', '0xe2d516693797317e3bd9b11e409f48d2703087b4715d2d0a6efd8906579214de', '0x1cdf8f9299101214778201399763319dbe4b951046aaef0484397a8197c33a23', '0xd4ed6ad0a7c52d6dacc0cee44a3e27aa44120170be7a5adafaa5648196233573', '0x87db57c19e04af1a526c9ecee9ccb21b985b9ab4defb641bd7982d33b2336bf4', '0x33df0e150525721c197727f78f552f916d48cb2027e90f16e9975f0aa9701e77', '0x59453c236684fce85db1e0f6a7062d0a680eff97ece15d4c2b929d8799664c5b', '0x4cc9d054b3bbecb8fedc5fb476918b1e21e23c0617eef6d2e076c2b67f0fc9a9', '0x8798b25bc5ae34961100ddfc41ac288af8b56cba0c3960c1c04970cb3edc8e4c', '0x7c3eb44f0f08f3323b4b02e4ada95c573aa2edfc87940b230c0b0c2cc6803f66', '0x5b4a6c9b7c2e64041a0436dac0117a74233dc82bce1645c521543a06a2dd1e9c', '0x087ad7652c2ecc25f192a9992115c075c88031a34e9ec7070784e272253f98cf', '0x045a8c275c24c271a24c0ae8ae56f016564b42e8cdf9f1fcee4499662383dc46', '0x0d03f6d0388f1d8fba6855a371cc85727392f0c363073b0b6a2d8778356a6035', '0xa0a4c64f277726fd645163ab7eeaa76e99c5f99f4df3d4c346dc71a1d66876e7', '0x21a082f80d8fa8b930edae9d5073fe1664a17277259eea9973525fbbc108114e', '0xe1cf41f7e92c3a15d3a4debaeeb4065628bb82366df438222827edcb77fe6b6e', '0xf44985964a31faa09b1c14df6a4870beaf97efae50780e2f4a35bc5486f2bfc0', '0x297f281b95a72ff9fa2d97364bdabef659c9436b3152bfaa352a13d233cfe898', '0xcb98670d1a28d7a6bc36d0d7835a8d5463b8caf0e9db01bf21bbef1c741ebfe3', '0x933c9974ad35a2c6644ca660e7803f1f9fc6e41d4a76842b8a30c5b4d14740e6', '0xcbb40c61c457e865d3295d72cd0643c0993805ebfc08ee87a6eb77dafe5ba5df', '0x0c64373c2dfcb23b4d514cbc83f63f54c9d459bc8528b47b957b1be28e2333d8', '0xf95d41ef3b7bf5d8e7d688117538ae37134ebd2f7fd8fbb495e8d08f07bd40a6', '0xd8d9a0fd63cebe36f42a329945bd485e2e81f4bbff2b64456b50091bcad33b4e', '0x9b32de8ce366aa918f9e80bdfd64e1a7949ba2b389b066d35e7d5349fa067fc8', '0x51ea466748e4460d28a24494faf7572665b3bce996bfaeb4f4c026726b8b40b5', '0x0f6a3656066015b61a15a804fcae1a8448a04787ed0f13eb1d10525a07ca0c7a', '0x7e05322321ef669876ec7f110db947f6beb557c7e51d2dbfa91dd7b3b697ebff', '0x8f23291ae5b8a1dbc372dd4aa424518a38b88cdf931559fd66399ccae54f977d', '0xeac247f845fea344f2da94d1adad5ca86cdf7ad736fab0fc816239c6275142a7', '0xa19fd1daea9d0c5f13f3f7b72f3bf7dc16871ffe240e6ec1a68357644ddcadc4', '0xcb27e94810a5730d120bf53c5cb30101ebcf8a80b4a4502bc2add75d55c662a5', '0x9cf3762ea87b286e20f7b9d00ae8e3f7e1627c54a552ab59cdda74a5e7508c50', '0x3856e18970d3751e355f527142da8c4f796f26a1f693c3228c84497c3e7df58a', '0x424007fed562e3af02bd81116e75ff6b6b989ad7d50c1f51fee2d22e7971b111', '0x76e35e001bb8a1afff644e358b7562a34dcd57bc1de800b15f04b4dfb0f6349f', '0x7680fca5802c76ad96f1d3ff9d0f9d62958e7632d1fcd43f1cd84143e54820cc', '0xbb200f070c19754d05c4ff800570a9b780ca9b597114ea4372aca532135c4d54', '0x34ac6f91cb419e8fb7a707bfaaee6d206ceba1e8cfa9b794c893592f8b0ef6ea', '0x2f9b9d932d683355f11607d24e46bb1f00fa46dbca5d2235ccb5a0d4b0907ee7', '0x7cd054fea1b56fe4b0eca340fe833be1b3d8279a0dba9d08b395675ed07c5f29', '0x2291aa8de629a2cd4fe02fe206a48f2f3f4b103467bcab35f5f0e063a9cf5158']"
30,13398311.0,37314484995.71008,194653370955.0,1.0,"['0x5bb3ee64575ac751355929aa1690e5c4b5a500f392ec7581e082cadc3f42e95b', '0x4b7d6290d3802b09288c513e22a509ad4328fcb7dcd9049832fb0f464f52eb4f']"
31,13398316.0,40262607586.0,81768571994.0,1.0,['0x277ce5bc1775c91b2574ebda34ba8880096edb1948531836a5691848013a5154']
32,13398317.0,61968633387.0,129400662643.0,1.0,['0x2aa865be3b1476fc193a8f3ff832805fd05d09de13e102516a043df76b5435da']
33,13398318.0,50923932355.0,205274851085.0,1.0,['0xf9cd23cc2ccfd1db4bba9c08da6d4c00d0d1e38870cbb9eff116874b7ae84ec9']
34,13398319.0,77702457992.0,205914625315.0,1.0,['0xeee35a1efdaeaa8c0498635a015844515962d04678e60cec3e9247674823a8db']
35,13398320.0,127790335967.0,206276286188.0,1.0,['0x900ce42ce50eba7352ce973e944e7fd8284062087d902b5c7a6b59e93c868be0']
36,13398321.0,83221215196.0,207358876626.0,1.0,['0xc0d83ff28c3cd9da5231eeb77251506aa4cbf0b6a362c7858bfa23c49eef01b3']
37,13398322.0,36915933894.0,203911837664.0,1.0,['0xbba461be9165fbc23ddae5a30ed1478de1ba633a8318d7c4629e3b7fe2ffbe5e']
38,13398323.0,36238617702.998535,213048773370.0,1.0,"['0x3a070d38a115c2aa5b36341a848c2618c5ef6cac27d50085502fdc86fed5ddde', '0x0ba568bebccb68c24706cabe1c4b151671c1e61038b2c8dd1a9233613cd59d75', '0x422aa0017361f5e8c7542ac56a018d57281b61560c7201a69573517974642b33', '0x5ec8e07c5fd46063bb842fcad3dabb189034f2b62733b4b6aabf50e8adb1c59e']"
39,13398325.0,14219435583.54354,224660835049.0,1.0,"['0x254d35daef7e6956808313526fe5de6a8a9812cb3f69eba9db7ecee750a5b138', '0xaf32b19b2454a0c9fe5c07a3406b3cc1efe68086cfe07fb83f1631c8a4f259d8', '0x4ab1b06471561a4477c336559347abf66122a7c60f3a55fa8ecaf3fe58d0fe54', '0x23b89f7ebae9fb4e544bca082f8373addada35d1da2083735967179bbc53ef6b', '0xb6d23f00791360a0283d3ed04c3530dc843eb0eb4700c1e6fe0858f7c1959930', '0xb8124f96ab5480eb9402ea596691ab950d6b7c60794413d5210a03ad30083ee8', '0xb41a1c668f5a4505ac0f3df30e68908b541914badff0e2be12f45b77274dc45f']"
40,13398326.0,1221012677.0864372,208622516927.0,1.0,"['0x71fbd53eafa6a18ac4ae95d683cc25b7d212a84b7275172c860ca5a389574138', '0xc103de84425d2280eea3619cc2b59bb9678187c44d901798c6958280cb697193', '0x5aa0a653c19f98a0c8ced1ed54e8b1b43397726fb44ed402805ed2c28c752714']"
41,13398328.0,6000000000.0,144669439574.0,1.0,"['0xb50005452e9c892f90af4a218a07e03b1cc944392de2d8d4a97c97d0c4d94ff8', '0x87986fd3a33e928b04fa9c85482721f0207a5c0a5044c94425bd2f9da9e0f329']"
42,13398329.0,46337981869.958534,209417664290.0,1.0,"['0x73db49a562c1164d54a132ba9878879d4676b18d7e9e07ede6d4081920f542be', '0x7cffb6991aaba987490743a842597694c5a9a541e43a66fdb5666dfd3debfe28', '0x1c3550a1e431fffa9ab4318c6d5a7727b9ca8f5aec078fbf45fa369ca75945ab']"
43,13398330.0,22910516912.0,370496447543.0,1.0,"['0x628cc3deac5e51a4360fe0bff2c99888f9d55a3de41af48bb610b53ba0ac7b7d', '0xa05bbbbe48734209c4c8cbb15fd0a14afafdb11174c0a8276d60e5cd8ca86da2', '0xb63612e5597250c5711525eea4f6eed8da2a159e74992a925f15c3eb4ac476ea', '0x15e35ca3ee3c618fafcbcea01f0e245385fd67d1e54ce45e35ec3d789ed024f1', '0x34dff59be655c6fddd3e356f6519f183ccd426390de0d6f5d49a87c237570fd4', '0xc0094a3ce744e002c745b514e76a5b00880ddd418b2973807e0b0542ab52b3ac', '0x0c19760255d77d3e079552f8f50e5d695b9547f522c9b8e46815eb9b1576f78d']"
44,13398335.0,4521075796870.71,109458374671.0,0.0,
45,13398336.0,1000000000.0,1452155149219.0,1.0,"['0x664f184198f2f056b50778bd3e630f2e50b2756960cd39cfcf0b8a17b0c99999', '0x830499e3ed26dbe271a7efafcb52666e86ddc3e44d4c38b39397a628a55f1eaf', '0x588531bc036514f479c6c012e237eeb8ac8e55ee17b8a3f07306aa301453cef9']"
